playID,homeAbbr,awayAbbr,homeScore,awayScore
400869603_3_5,KU,TEX,0,7
400869603_4_0,KU,TEX,0,7
400869603_4_1,KU,TEX,0,7
400869603_4_2,KU,TEX,0,7
400869603_5_0,KU,TEX,0,7
400869603_5_1,KU,TEX,0,7
400869603_5_3,KU,TEX,0,7
400869603_5_4,KU,TEX,0,7
400869603_5_5,KU,TEX,0,7
400869603_6_0,KU,TEX,0,7
400869603_6_1,KU,TEX,0,7
400869603_6_3,KU,TEX,0,7
400869603_6_5,KU,TEX,0,7
400869603_6_6,KU,TEX,0,7
400869603_7_0,KU,TEX,0,7
400869603_7_1,KU,TEX,0,7
400869603_7_2,KU,TEX,0,7
400869603_8_0,KU,TEX,0,7
400869603_8_1,KU,TEX,0,7
400869603_8_3,KU,TEX,0,7
400869603_8_4,KU,TEX,0,7
400869603_9_0,KU,TEX,0,7
400869603_9_1,KU,TEX,0,7
400869603_9_3,KU,TEX,0,7
400869603_9_4,KU,TEX,0,7
400869603_9_5,KU,TEX,0,7
400869603_9_6,KU,TEX,0,7
400869603_10_0,KU,TEX,0,7
400869603_10_1,KU,TEX,0,7
400869603_10_2,KU,TEX,0,7
400869603_11_0,KU,TEX,0,7
400869603_11_1,KU,TEX,0,7
400869603_11_2,KU,TEX,0,7
400869603_11_3,KU,TEX,0,7
400869603_12_0,KU,TEX,0,7
400869603_12_1,KU,TEX,0,7
400869603_12_2,KU,TEX,0,7
400869603_12_3,KU,TEX,0,7
400869603_13_1,KU,TEX,0,7
400869603_13_2,KU,TEX,0,7
400869603_13_3,KU,TEX,0,7
400869603_13_4,KU,TEX,0,7
400869603_14_0,KU,TEX,0,7
400869603_14_1,KU,TEX,0,7
400869603_14_2,KU,TEX,0,7
400869603_14_3,KU,TEX,0,7
400869603_15_1,KU,TEX,0,7
400869603_15_2,KU,TEX,0,7
400869603_15_3,KU,TEX,0,7
400869603_16_0,KU,TEX,0,7
400869603_16_1,KU,TEX,0,7
400869603_17_1,KU,TEX,7,7
400869603_18_0,KU,TEX,7,7
400869603_18_1,KU,TEX,7,7
400869603_18_2,KU,TEX,7,7
400869603_19_1,KU,TEX,10,7
400869603_19_2,KU,TEX,10,7
400869603_19_4,KU,TEX,10,7
400869603_19_5,KU,TEX,10,7
400869603_19_6,KU,TEX,10,7
400869603_20_0,KU,TEX,10,7
400869603_20_1,KU,TEX,10,7
400869603_21_1,KU,TEX,10,7
400869603_21_2,KU,TEX,10,7
400869603_22_0,KU,TEX,10,7
400869603_22_1,KU,TEX,10,7
400869603_22_2,KU,TEX,10,7
400869603_22_3,KU,TEX,10,7
400869603_22_4,KU,TEX,10,7
400869603_22_5,KU,TEX,10,7
400869603_22_6,KU,TEX,10,7
400869603_22_7,KU,TEX,10,14
400869603_23_1,KU,TEX,10,14
400869603_23_2,KU,TEX,10,14
400869603_23_4,KU,TEX,10,14
400869603_23_5,KU,TEX,10,14
400869603_23_6,KU,TEX,10,14
400869603_24_0,KU,TEX,10,14
400869603_24_1,KU,TEX,10,14
400869603_24_2,KU,TEX,10,14
400869603_24_3,KU,TEX,10,14
400869603_25_0,KU,TEX,10,14
400869603_25_1,KU,TEX,10,14
400869603_25_2,KU,TEX,10,14
400869603_26_0,KU,TEX,10,14
400869603_26_1,KU,TEX,10,14
400869603_26_2,KU,TEX,10,14
400869603_26_4,KU,TEX,10,14
400869603_26_5,KU,TEX,10,14
400869603_26_7,KU,TEX,10,14
400869603_26_8,KU,TEX,10,14
400869603_26_9,KU,TEX,10,14
400869603_27_0,KU,TEX,10,14
400869603_28_0,KU,TEX,10,14
400869603_28_1,KU,TEX,10,14
400869603_28_2,KU,TEX,10,14
400869603_28_4,KU,TEX,10,14
400869603_28_5,KU,TEX,10,14
400869603_28_6,KU,TEX,10,14
400869603_28_7,KU,TEX,10,14
400869603_28_8,KU,TEX,10,14
400869603_28_9,KU,TEX,10,21
400869603_29_1,KU,TEX,10,21
400869603_29_2,KU,TEX,10,21
400869603_29_4,KU,TEX,10,21
400869603_30_0,KU,TEX,10,21
400869603_30_1,KU,TEX,10,21
400869603_30_2,KU,TEX,10,21
400869603_30_4,KU,TEX,10,21
400869603_31_0,KU,TEX,10,21
400869603_31_1,KU,TEX,10,21
400869603_31_2,KU,TEX,10,21
400869603_31_3,KU,TEX,10,21
400869603_31_4,KU,TEX,10,21
400869603_31_5,KU,TEX,10,21
400869603_31_6,KU,TEX,10,21
400869603_31_7,KU,TEX,10,21
400869603_31_8,KU,TEX,10,21
400869603_31_9,KU,TEX,10,21
400869603_31_10,KU,TEX,18,21
400869603_32_1,KU,TEX,18,21
400869603_32_2,KU,TEX,18,21
400869603_32_3,KU,TEX,18,21
400869603_32_4,KU,TEX,18,21
400869603_32_5,KU,TEX,18,21
400869603_32_6,KU,TEX,18,21
400869603_32_7,KU,TEX,18,21
400869603_32_8,KU,TEX,18,21
400869603_32_9,KU,TEX,18,21
400869603_33_0,KU,TEX,18,21
400869603_33_1,KU,TEX,18,21
400869603_33_2,KU,TEX,18,21
400869603_33_4,KU,TEX,18,21
400869603_33_6,KU,TEX,18,21
400869603_34_0,KU,TEX,18,21
400869603_34_2,KU,TEX,18,21
400869603_34_3,KU,TEX,18,21
400869603_34_5,KU,TEX,18,21
400869603_35_0,KU,TEX,18,21
400869603_35_1,KU,TEX,18,21
400869603_35_2,KU,TEX,18,21
400869603_35_3,KU,TEX,18,21
400869603_35_4,KU,TEX,18,21
400869603_36_1,KU,TEX,21,21
400869603_37_0,KU,TEX,21,21
400869603_37_1,KU,TEX,21,21
400869603_38_0,KU,TEX,21,21
400869603_38_1,KU,TEX,21,21
400869603_38_2,KU,TEX,21,21
400869603_38_3,KU,TEX,21,21
400869603_38_4,KU,TEX,21,21
400869632_0_1,TEX,TCU,0,0
400869632_0_2,TEX,TCU,0,0
400869632_0_3,TEX,TCU,0,0
400869632_0_4,TEX,TCU,0,0
400869632_0_5,TEX,TCU,0,0
400869632_0_6,TEX,TCU,0,0
400869632_0_8,TEX,TCU,0,0
400869632_1_0,TEX,TCU,0,0
400869632_1_1,TEX,TCU,0,0
400869632_1_2,TEX,TCU,0,0
400869632_1_3,TEX,TCU,0,0
400869632_1_4,TEX,TCU,0,0
400869632_1_5,TEX,TCU,0,0
400869632_1_7,TEX,TCU,0,0
400869632_1_8,TEX,TCU,0,7
400869632_2_1,TEX,TCU,0,7
400869632_2_2,TEX,TCU,0,7
400869632_2_3,TEX,TCU,0,7
400869632_2_4,TEX,TCU,0,7
400869632_2_5,TEX,TCU,0,7
400869632_2_6,TEX,TCU,0,7
400869632_2_7,TEX,TCU,0,7
400869632_2_8,TEX,TCU,0,7
400869632_3_1,TEX,TCU,3,7
400869632_3_2,TEX,TCU,3,7
400869632_3_3,TEX,TCU,3,7
400869632_4_0,TEX,TCU,3,7
400869632_4_1,TEX,TCU,3,7
400869632_4_2,TEX,TCU,3,7
400869632_4_4,TEX,TCU,3,7
400869632_5_0,TEX,TCU,3,7
400869632_5_2,TEX,TCU,3,7
400869632_5_4,TEX,TCU,3,7
400869632_6_0,TEX,TCU,3,7
400869632_6_1,TEX,TCU,3,7
400869632_6_2,TEX,TCU,3,7
400869632_6_3,TEX,TCU,3,7
400869632_6_4,TEX,TCU,3,7
400869632_7_0,TEX,TCU,3,7
400869632_7_2,TEX,TCU,3,7
400869632_7_3,TEX,TCU,3,7
400869632_8_0,TEX,TCU,3,7
400869632_8_1,TEX,TCU,3,7
400869632_8_2,TEX,TCU,3,7
400869632_8_3,TEX,TCU,3,7
400869632_8_4,TEX,TCU,3,7
400869632_8_5,TEX,TCU,3,7
400869632_8_7,TEX,TCU,3,7
400869632_9_0,TEX,TCU,3,7
400869632_9_1,TEX,TCU,3,7
400869632_10_0,TEX,TCU,3,7
400869632_10_1,TEX,TCU,3,7
400869632_10_2,TEX,TCU,3,7
400869632_10_3,TEX,TCU,3,7
400869632_10_4,TEX,TCU,3,7
400869632_10_5,TEX,TCU,3,7
400869632_10_6,TEX,TCU,3,7
400869632_10_7,TEX,TCU,3,7
400869632_10_8,TEX,TCU,3,7
400869632_11_0,TEX,TCU,3,7
400869632_11_1,TEX,TCU,3,7
400869632_11_2,TEX,TCU,3,7
400869632_12_0,TEX,TCU,3,7
400869632_12_1,TEX,TCU,3,7
400869632_12_2,TEX,TCU,3,7
400869632_13_1,TEX,TCU,6,7
400869632_13_2,TEX,TCU,6,7
400869632_13_4,TEX,TCU,6,7
400869632_14_1,TEX,TCU,6,7
400869632_14_2,TEX,TCU,6,7
400869632_15_0,TEX,TCU,6,7
400869632_15_1,TEX,TCU,6,7
400869632_16_1,TEX,TCU,6,7
400869632_16_2,TEX,TCU,6,7
400869632_16_3,TEX,TCU,6,7
400869632_16_4,TEX,TCU,6,7
400869632_16_5,TEX,TCU,6,7
400869632_16_6,TEX,TCU,6,7
400869632_16_7,TEX,TCU,6,7
400869632_16_8,TEX,TCU,6,7
400869632_16_9,TEX,TCU,6,7
400869632_16_10,TEX,TCU,6,7
400869632_16_11,TEX,TCU,6,7
400869632_16_12,TEX,TCU,6,7
400869632_17_1,TEX,TCU,6,10
400869632_17_3,TEX,TCU,6,10
400869632_17_4,TEX,TCU,6,10
400869632_17_6,TEX,TCU,6,10
400869632_18_1,TEX,TCU,9,10
400869632_18_2,TEX,TCU,9,10
400869632_18_3,TEX,TCU,9,10
400869632_18_4,TEX,TCU,9,10
400869632_18_6,TEX,TCU,9,10
400869632_18_7,TEX,TCU,9,17
400869632_19_1,TEX,TCU,9,17
400869632_19_2,TEX,TCU,9,17
400869632_19_3,TEX,TCU,9,17
400869632_19_4,TEX,TCU,9,17
400869632_19_5,TEX,TCU,9,17
400869632_19_6,TEX,TCU,9,17
400869632_20_0,TEX,TCU,9,17
400869632_20_1,TEX,TCU,9,17
400869632_20_2,TEX,TCU,9,17
400869632_20_5,TEX,TCU,9,17
400869632_20_6,TEX,TCU,9,17
400869632_20_7,TEX,TCU,9,17
400869632_21_0,TEX,TCU,9,17
400869632_21_1,TEX,TCU,9,17
400869632_21_2,TEX,TCU,9,17
400869632_21_4,TEX,TCU,9,17
400869632_21_5,TEX,TCU,9,17
400869632_22_0,TEX,TCU,9,17
400869632_22_1,TEX,TCU,9,17
400869632_22_3,TEX,TCU,9,17
400869632_22_4,TEX,TCU,9,17
400869632_22_6,TEX,TCU,9,17
400869632_23_0,TEX,TCU,9,17
400869632_23_1,TEX,TCU,9,17
400869632_23_2,TEX,TCU,9,17
400869632_24_0,TEX,TCU,9,17
400869632_24_1,TEX,TCU,9,17
400869632_24_2,TEX,TCU,9,17
400869632_24_3,TEX,TCU,9,17
400869632_24_4,TEX,TCU,9,17
400869632_24_5,TEX,TCU,9,17
400869632_24_6,TEX,TCU,9,17
400869632_24_7,TEX,TCU,9,24
400869632_25_1,TEX,TCU,9,24
400869632_25_2,TEX,TCU,9,24
400869632_25_3,TEX,TCU,9,24
400869632_26_0,TEX,TCU,9,24
400869632_26_1,TEX,TCU,9,24
400869632_26_2,TEX,TCU,9,31
400869632_27_1,TEX,TCU,9,31
400869632_27_2,TEX,TCU,9,31
400869632_27_3,TEX,TCU,9,31
400869632_27_4,TEX,TCU,9,31
400869632_27_5,TEX,TCU,9,31
400869632_27_7,TEX,TCU,9,31
400869632_27_8,TEX,TCU,9,31
400869632_28_0,TEX,TCU,9,31
400869632_28_1,TEX,TCU,9,31
400869632_28_3,TEX,TCU,9,31
400869632_29_0,TEX,TCU,9,31
400869632_29_1,TEX,TCU,9,31
400869632_29_2,TEX,TCU,9,31
400869632_30_0,TEX,TCU,9,31
400869632_30_1,TEX,TCU,9,31
400869632_30_2,TEX,TCU,9,31
400869632_31_0,TEX,TCU,9,31
400869632_31_1,TEX,TCU,9,31
400869632_31_2,TEX,TCU,9,31
400869632_31_3,TEX,TCU,9,31
400869632_31_4,TEX,TCU,9,31
400869357_0_1,TEX,UTEP,0,0
400869357_0_2,TEX,UTEP,0,0
400869357_0_3,TEX,UTEP,0,0
400869357_1_0,TEX,UTEP,0,0
400869357_1_1,TEX,UTEP,0,0
400869357_1_2,TEX,UTEP,0,0
400869357_1_3,TEX,UTEP,0,0
400869357_1_4,TEX,UTEP,0,0
400869357_1_5,TEX,UTEP,0,0
400869357_2_0,TEX,UTEP,0,0
400869357_2_1,TEX,UTEP,0,0
400869357_2_2,TEX,UTEP,0,0
400869357_3_0,TEX,UTEP,0,0
400869357_3_1,TEX,UTEP,0,0
400869357_3_2,TEX,UTEP,7,0
400869357_4_1,TEX,UTEP,7,0
400869357_4_3,TEX,UTEP,7,0
400869357_5_0,TEX,UTEP,7,0
400869357_5_1,TEX,UTEP,7,0
400869357_5_2,TEX,UTEP,7,0
400869357_5_3,TEX,UTEP,7,0
400869357_6_1,TEX,UTEP,7,0
400869357_6_2,TEX,UTEP,7,0
400869357_6_3,TEX,UTEP,7,0
400869357_6_4,TEX,UTEP,7,0
400869357_6_5,TEX,UTEP,7,0
400869357_7_0,TEX,UTEP,7,0
400869357_7_1,TEX,UTEP,7,0
400869357_7_2,TEX,UTEP,7,0
400869357_8_1,TEX,UTEP,10,0
400869357_8_4,TEX,UTEP,10,0
400869357_8_5,TEX,UTEP,10,0
400869357_8_6,TEX,UTEP,10,0
400869357_8_7,TEX,UTEP,10,0
400869357_8_8,TEX,UTEP,10,0
400869357_9_0,TEX,UTEP,10,0
400869357_10_0,TEX,UTEP,10,0
400869357_10_1,TEX,UTEP,10,0
400869357_10_2,TEX,UTEP,10,7
400869357_11_1,TEX,UTEP,10,7
400869357_11_2,TEX,UTEP,10,7
400869357_11_3,TEX,UTEP,10,7
400869357_11_5,TEX,UTEP,10,7
400869357_11_6,TEX,UTEP,10,7
400869357_11_8,TEX,UTEP,10,7
400869357_11_9,TEX,UTEP,10,7
400869357_11_10,TEX,UTEP,10,7
400869357_11_11,TEX,UTEP,10,7
400869357_11_12,TEX,UTEP,10,7
400869357_12_1,TEX,UTEP,13,7
400869357_12_4,TEX,UTEP,13,7
400869357_13_0,TEX,UTEP,13,7
400869357_13_1,TEX,UTEP,13,7
400869357_13_2,TEX,UTEP,13,7
400869357_13_3,TEX,UTEP,13,7
400869357_13_4,TEX,UTEP,13,7
400869357_13_5,TEX,UTEP,13,7
400869357_13_6,TEX,UTEP,13,7
400869357_13_7,TEX,UTEP,13,7
400869357_13_8,TEX,UTEP,20,7
400869357_14_1,TEX,UTEP,20,7
400869357_14_2,TEX,UTEP,20,7
400869357_14_3,TEX,UTEP,20,7
400869357_14_4,TEX,UTEP,20,7
400869357_15_1,TEX,UTEP,20,7
400869357_15_2,TEX,UTEP,20,7
400869357_15_3,TEX,UTEP,20,7
400869357_16_0,TEX,UTEP,20,7
400869357_16_1,TEX,UTEP,20,7
400869357_16_2,TEX,UTEP,20,7
400869357_17_0,TEX,UTEP,20,7
400869357_17_1,TEX,UTEP,20,7
400869357_17_2,TEX,UTEP,20,7
400869357_17_3,TEX,UTEP,20,7
400869357_17_4,TEX,UTEP,20,7
400869357_17_5,TEX,UTEP,20,7
400869357_17_6,TEX,UTEP,20,7
400869357_17_7,TEX,UTEP,20,7
400869357_17_8,TEX,UTEP,20,7
400869357_17_9,TEX,UTEP,20,7
400869357_17_10,TEX,UTEP,20,7
400869357_17_11,TEX,UTEP,27,7
400869357_18_1,TEX,UTEP,27,7
400869357_18_3,TEX,UTEP,27,7
400869357_19_0,TEX,UTEP,27,7
400869357_19_1,TEX,UTEP,34,7
400869357_20_1,TEX,UTEP,34,7
400869357_20_2,TEX,UTEP,34,7
400869357_20_3,TEX,UTEP,34,7
400869357_20_4,TEX,UTEP,34,7
400869357_21_0,TEX,UTEP,34,7
400869357_21_1,TEX,UTEP,34,7
400869357_21_2,TEX,UTEP,34,7
400869357_21_3,TEX,UTEP,34,7
400869357_21_4,TEX,UTEP,34,7
400869357_21_5,TEX,UTEP,34,7
400869357_22_0,TEX,UTEP,34,7
400869357_22_1,TEX,UTEP,34,7
400869357_22_2,TEX,UTEP,34,7
400869357_22_5,TEX,UTEP,34,7
400869357_22_6,TEX,UTEP,34,7
400869357_22_7,TEX,UTEP,34,7
400869357_22_8,TEX,UTEP,34,7
400869357_22_9,TEX,UTEP,34,7
400869357_23_0,TEX,UTEP,34,7
400869357_23_1,TEX,UTEP,34,7
400869357_23_2,TEX,UTEP,34,7
400869357_23_3,TEX,UTEP,34,7
400869357_23_4,TEX,UTEP,34,7
400869357_23_5,TEX,UTEP,34,7
400869357_23_6,TEX,UTEP,41,7
400869357_24_1,TEX,UTEP,41,7
400869357_24_3,TEX,UTEP,41,7
400869357_24_4,TEX,UTEP,41,7
400869357_24_5,TEX,UTEP,41,7
400869357_24_6,TEX,UTEP,41,7
400869357_24_8,TEX,UTEP,41,7
400869357_24_9,TEX,UTEP,41,7
400869357_25_0,TEX,UTEP,41,7
400869357_25_1,TEX,UTEP,41,7
400869357_25_3,TEX,UTEP,41,7
400869357_26_0,TEX,UTEP,41,7
400869357_26_1,TEX,UTEP,41,7
400869357_26_3,TEX,UTEP,41,7
400869357_27_0,TEX,UTEP,41,7
400869357_27_1,TEX,UTEP,41,7
400869117_0_1,CAL,TEX,0,0
400869117_0_2,CAL,TEX,0,0
400869117_0_3,CAL,TEX,0,0
400869117_0_4,CAL,TEX,0,0
400869117_0_5,CAL,TEX,0,0
400869117_0_6,CAL,TEX,7,0
400869117_1_1,CAL,TEX,7,0
400869117_1_2,CAL,TEX,7,0
400869117_1_3,CAL,TEX,7,0
400869117_1_4,CAL,TEX,7,0
400869117_1_5,CAL,TEX,7,0
400869117_1_6,CAL,TEX,7,0
400869117_1_7,CAL,TEX,7,0
400869117_1_8,CAL,TEX,7,0
400869117_1_9,CAL,TEX,7,0
400869117_1_12,CAL,TEX,7,0
400869117_1_13,CAL,TEX,7,0
400869117_1_14,CAL,TEX,7,7
400869117_2_1,CAL,TEX,7,7
400869117_2_2,CAL,TEX,7,7
400869117_2_3,CAL,TEX,7,7
400869117_2_5,CAL,TEX,7,7
400869117_3_0,CAL,TEX,7,7
400869117_3_1,CAL,TEX,7,7
400869117_3_2,CAL,TEX,7,7
400869117_3_3,CAL,TEX,7,7
400869117_4_1,CAL,TEX,7,10
400869117_4_2,CAL,TEX,7,10
400869117_4_4,CAL,TEX,7,10
400869117_5_0,CAL,TEX,7,10
400869117_5_1,CAL,TEX,7,10
400869117_5_2,CAL,TEX,7,10
400869117_5_3,CAL,TEX,7,10
400869117_5_4,CAL,TEX,7,10
400869117_5_5,CAL,TEX,7,10
400869117_5_6,CAL,TEX,7,17
400869117_6_1,CAL,TEX,7,17
400869117_6_2,CAL,TEX,7,17
400869117_6_3,CAL,TEX,7,17
400869117_6_4,CAL,TEX,7,17
400869117_6_5,CAL,TEX,7,17
400869117_6_7,CAL,TEX,7,17
400869117_6_8,CAL,TEX,7,17
400869117_6_9,CAL,TEX,7,17
400869117_6_10,CAL,TEX,7,17
400869117_6_11,CAL,TEX,14,17
400869117_7_1,CAL,TEX,14,17
400869117_7_2,CAL,TEX,14,17
400869117_7_3,CAL,TEX,14,17
400869117_7_4,CAL,TEX,14,17
400869117_7_5,CAL,TEX,14,17
400869117_7_6,CAL,TEX,14,24
400869117_8_1,CAL,TEX,14,24
400869117_8_2,CAL,TEX,14,24
400869117_8_3,CAL,TEX,14,24
400869117_9_0,CAL,TEX,14,24
400869117_9_1,CAL,TEX,14,24
400869117_10_0,CAL,TEX,14,24
400869117_10_1,CAL,TEX,14,24
400869117_10_2,CAL,TEX,14,24
400869117_10_3,CAL,TEX,14,24
400869117_10_4,CAL,TEX,21,24
400869117_11_1,CAL,TEX,21,24
400869117_11_2,CAL,TEX,21,24
400869117_11_3,CAL,TEX,21,24
400869117_11_4,CAL,TEX,21,24
400869117_11_5,CAL,TEX,21,24
400869117_11_6,CAL,TEX,21,24
400869117_11_7,CAL,TEX,21,24
400869117_11_8,CAL,TEX,21,31
400869117_12_1,CAL,TEX,21,31
400869117_12_2,CAL,TEX,21,31
400869117_12_3,CAL,TEX,21,31
400869117_12_4,CAL,TEX,21,31
400869117_12_5,CAL,TEX,21,31
400869117_12_6,CAL,TEX,21,31
400869117_12_7,CAL,TEX,21,31
400869117_12_8,CAL,TEX,28,31
400869117_13_1,CAL,TEX,28,31
400869117_13_2,CAL,TEX,28,31
400869117_13_3,CAL,TEX,28,31
400869117_13_5,CAL,TEX,28,31
400869117_14_0,CAL,TEX,28,31
400869117_14_1,CAL,TEX,28,31
400869117_15_1,CAL,TEX,28,33
400869117_16_0,CAL,TEX,28,33
400869117_16_1,CAL,TEX,35,33
400869117_17_1,CAL,TEX,35,33
400869117_17_2,CAL,TEX,35,33
400869117_17_4,CAL,TEX,35,33
400869117_17_5,CAL,TEX,35,33
400869117_17_6,CAL,TEX,35,33
400869117_17_7,CAL,TEX,35,33
400869117_18_1,CAL,TEX,35,33
400869117_18_2,CAL,TEX,35,33
400869117_18_3,CAL,TEX,35,33
400869117_18_4,CAL,TEX,35,33
400869117_18_5,CAL,TEX,35,33
400869117_18_6,CAL,TEX,35,33
400869117_18_7,CAL,TEX,35,33
400869117_18_8,CAL,TEX,35,33
400869117_18_10,CAL,TEX,35,33
400869117_18_11,CAL,TEX,35,33
400869117_19_0,CAL,TEX,35,33
400869117_19_1,CAL,TEX,35,33
400869117_19_2,CAL,TEX,35,33
400869117_19_3,CAL,TEX,35,33
400869117_19_4,CAL,TEX,35,33
400869117_20_0,CAL,TEX,35,33
400869117_20_1,CAL,TEX,35,33
400869117_20_2,CAL,TEX,35,33
400869117_20_3,CAL,TEX,35,33
400869117_20_4,CAL,TEX,35,33
400869117_20_5,CAL,TEX,35,33
400869117_20_6,CAL,TEX,35,33
400869117_20_8,CAL,TEX,35,33
400869117_21_0,CAL,TEX,35,33
400869117_21_1,CAL,TEX,35,33
400869117_21_2,CAL,TEX,35,33
400869117_21_3,CAL,TEX,35,33
400869117_21_4,CAL,TEX,35,33
400869117_22_0,CAL,TEX,35,33
400869117_22_1,CAL,TEX,35,33
400869117_22_2,CAL,TEX,35,33
400869117_22_4,CAL,TEX,35,33
400869117_22_5,CAL,TEX,35,33
400869117_23_0,CAL,TEX,35,33
400869117_23_1,CAL,TEX,35,33
400869117_23_3,CAL,TEX,35,33
400869117_24_0,CAL,TEX,35,40
400869117_25_1,CAL,TEX,35,40
400869117_25_2,CAL,TEX,35,40
400869117_25_3,CAL,TEX,35,40
400869117_25_4,CAL,TEX,35,40
400869117_25_6,CAL,TEX,35,40
400869117_25_7,CAL,TEX,35,40
400869117_25_8,CAL,TEX,35,40
400869117_25_9,CAL,TEX,35,40
400869117_25_10,CAL,TEX,43,40
400869117_26_1,CAL,TEX,43,40
400869117_26_2,CAL,TEX,43,40
400869117_26_3,CAL,TEX,43,40
400869117_26_4,CAL,TEX,43,40
400869117_26_5,CAL,TEX,43,40
400869117_26_6,CAL,TEX,43,40
400869117_26_7,CAL,TEX,43,40
400869117_26_8,CAL,TEX,43,40
400869117_26_9,CAL,TEX,43,40
400869117_26_12,CAL,TEX,43,40
400869117_27_1,CAL,TEX,43,43
400869117_27_2,CAL,TEX,43,43
400869117_27_3,CAL,TEX,43,43
400869117_27_4,CAL,TEX,43,43
400869117_27_5,CAL,TEX,43,43
400869117_27_6,CAL,TEX,43,43
400869117_27_7,CAL,TEX,50,43
400869117_28_1,CAL,TEX,50,43
400869117_28_2,CAL,TEX,50,43
400869117_28_3,CAL,TEX,50,43
400869117_29_0,CAL,TEX,50,43
400869117_29_2,CAL,TEX,50,43
400869117_29_5,CAL,TEX,50,43
400869117_29_6,CAL,TEX,50,43
400869620_0_1,OKST,TEX,0,0
400869620_0_2,OKST,TEX,0,0
400869620_0_3,OKST,TEX,0,0
400869620_0_4,OKST,TEX,0,0
400869620_0_5,OKST,TEX,0,0
400869620_0_6,OKST,TEX,0,0
400869620_0_7,OKST,TEX,0,0
400869620_0_8,OKST,TEX,0,0
400869620_0_9,OKST,TEX,7,0
400869620_1_1,OKST,TEX,7,0
400869620_1_2,OKST,TEX,7,0
400869620_1_3,OKST,TEX,7,0
400869620_2_1,OKST,TEX,7,0
400869620_2_2,OKST,TEX,7,0
400869620_2_3,OKST,TEX,7,0
400869620_2_4,OKST,TEX,7,0
400869620_2_5,OKST,TEX,7,0
400869620_2_6,OKST,TEX,14,0
400869620_3_1,OKST,TEX,14,0
400869620_3_2,OKST,TEX,14,0
400869620_3_3,OKST,TEX,14,0
400869620_3_4,OKST,TEX,14,0
400869620_3_5,OKST,TEX,14,0
400869620_3_6,OKST,TEX,14,7
400869620_4_1,OKST,TEX,14,7
400869620_4_2,OKST,TEX,14,7
400869620_4_3,OKST,TEX,14,7
400869620_5_0,OKST,TEX,14,7
400869620_5_1,OKST,TEX,14,7
400869620_5_2,OKST,TEX,14,7
400869620_5_3,OKST,TEX,14,7
400869620_5_4,OKST,TEX,14,7
400869620_5_5,OKST,TEX,14,7
400869620_5_6,OKST,TEX,14,7
400869620_5_7,OKST,TEX,14,13
400869620_6_0,OKST,TEX,16,13
400869620_6_2,OKST,TEX,16,13
400869620_7_0,OKST,TEX,16,13
400869620_7_1,OKST,TEX,16,13
400869620_7_2,OKST,TEX,16,13
400869620_7_3,OKST,TEX,16,13
400869620_7_4,OKST,TEX,16,13
400869620_7_5,OKST,TEX,16,13
400869620_7_6,OKST,TEX,16,13
400869620_7_7,OKST,TEX,16,13
400869620_7_8,OKST,TEX,16,13
400869620_7_9,OKST,TEX,16,13
400869620_7_10,OKST,TEX,16,13
400869620_7_11,OKST,TEX,16,13
400869620_7_12,OKST,TEX,16,13
400869620_7_14,OKST,TEX,16,19
400869620_8_1,OKST,TEX,16,19
400869620_8_2,OKST,TEX,16,19
400869620_8_3,OKST,TEX,16,19
400869620_8_4,OKST,TEX,16,19
400869620_8_5,OKST,TEX,23,19
400869620_9_1,OKST,TEX,23,19
400869620_9_2,OKST,TEX,23,19
400869620_9_3,OKST,TEX,23,19
400869620_9_4,OKST,TEX,23,19
400869620_9_5,OKST,TEX,23,25
400869620_10_1,OKST,TEX,23,25
400869620_10_2,OKST,TEX,23,25
400869620_10_3,OKST,TEX,23,25
400869620_10_4,OKST,TEX,30,25
400869620_11_1,OKST,TEX,30,25
400869620_11_3,OKST,TEX,30,25
400869620_11_4,OKST,TEX,30,25
400869620_11_5,OKST,TEX,30,25
400869620_11_6,OKST,TEX,30,25
400869620_12_0,OKST,TEX,30,25
400869620_12_1,OKST,TEX,30,25
400869620_12_2,OKST,TEX,30,25
400869620_13_0,OKST,TEX,30,25
400869620_13_1,OKST,TEX,30,25
400869620_13_2,OKST,TEX,30,25
400869620_14_2,OKST,TEX,30,25
400869620_14_3,OKST,TEX,30,25
400869620_14_4,OKST,TEX,30,25
400869620_14_5,OKST,TEX,30,25
400869620_14_6,OKST,TEX,30,25
400869620_14_7,OKST,TEX,37,25
400869620_15_1,OKST,TEX,37,25
400869620_16_1,OKST,TEX,37,25
400869620_16_2,OKST,TEX,37,25
400869620_16_4,OKST,TEX,37,25
400869620_16_5,OKST,TEX,37,25
400869620_16_6,OKST,TEX,37,25
400869620_16_7,OKST,TEX,37,25
400869620_16_8,OKST,TEX,37,25
400869620_16_9,OKST,TEX,37,25
400869620_16_10,OKST,TEX,37,25
400869620_17_0,OKST,TEX,37,25
400869620_17_1,OKST,TEX,37,25
400869620_17_2,OKST,TEX,37,25
400869620_17_3,OKST,TEX,37,25
400869620_17_4,OKST,TEX,37,25
400869620_17_5,OKST,TEX,37,25
400869620_17_6,OKST,TEX,37,25
400869620_18_0,OKST,TEX,37,25
400869620_18_1,OKST,TEX,37,25
400869620_18_2,OKST,TEX,37,25
400869620_19_0,OKST,TEX,37,25
400869620_19_1,OKST,TEX,43,25
400869620_20_1,OKST,TEX,43,25
